Bar0, 135.16483516483515
Bar1, 135.16483516483515
Bar2, 159.34065934065933
Bar3, 160.43956043956047
Bar4, 160.98901098901098
Bar5, 182.41758241758242
Bar6, 184.61538461538464
Bar7, 184.06593406593407
Bar8, 136.8131868131868
Bar9, 134.6153846153846
Bar10, 134.6153846153846
Bar11, 134.6153846153846
